2015112911,2015-11-29,4,12,34,NE,DEN,1,10,20,,0,,0,"(12:34) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE DEEP RIGHT TO 88-S.CHANDLER (54-B.MARSHALL). PENALTY ON NE-76-S.VOLLMER, ILLEGAL USE OF HANDS, 10 YARDS, ENFORCED AT NE 20 - NO PLAY.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,1,0,0,,20,OWN,1,NE,1,ILLEGAL USE OF HANDS,10
2015112911,2015-11-29,4,12,27,NE,DEN,1,20,10,,0,,0,(12:27) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 88-S.CHANDLER TO NE 19 FOR 9 YARDS (59-D.TREVATHAN).,0,,,2015,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,10,OWN,0,,0,,0
2015112911,2015-11-29,4,11,45,NE,DEN,2,11,19,,0,,0,(11:45) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE DEEP RIGHT TO 88-S.CHANDLER.,0,,,2015,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,19,OWN,0,,0,,0
2015112911,2015-11-29,4,6,8,NE,DEN,1,10,20,,0,,0,(6:08) 12-T.BRADY PASS INCOMPLETE SHORT MIDDLE TO 87-R.GRONKOWSKI.,0,,,2015,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015112911,2015-11-29,4,3,33,NE,DEN,2,9,26,,1,,0,(3:33) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 87-R.GRONKOWSKI TO NE 40 FOR 14 YARDS (26-D.STEWART).,0,,,2015,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,26,OWN,0,,0,,0
2015112911,2015-11-29,4,2,53,NE,DEN,1,10,40,,0,,0,(2:53) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 87-R.GRONKOWSKI (26-D.STEWART). NE-87-R.GRONKOWSKI WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,,,2015,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,40,OWN,0,,0,,0
2015112911,2015-11-29,4,2,49,NE,DEN,2,10,40,,0,,0,(2:49) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT MIDDLE TO 88-S.CHANDLER [58-V.MILLER].,0,,,2015,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,40,OWN,0,,0,,0
2015112911,2015-11-29,4,2,45,NE,DEN,3,10,40,,0,,0,(2:45) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 19-B.LAFELL TO NE 47 FOR 7 YARDS (56-S.RAY).,0,,,2015,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,40,OWN,0,,0,,0
2015120612,2015-12-06,1,12,12,NE,PHI,1,10,17,,0,,0,(12:12) 71-C.FLEMING REPORTED IN AS ELIGIBLE.  29-L.BLOUNT UP THE MIDDLE TO NE 22 FOR 5 YARDS (97-T.HART; 98-C.BARWIN).,0,,,2015,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,17,OWN,0,,0,,0
2015120612,2015-12-06,1,6,32,NE,PHI,1,10,20,,1,,0,(6:32) (SHOTGUN) 29-L.BLOUNT UP THE MIDDLE TO NE 30 FOR 10 YARDS (95-M.KENDRICKS; 26-W.THURMOND).,0,,,2015,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,20,OWN,0,,0,,0
2015120612,2015-12-06,1,6,2,NE,PHI,1,10,30,,0,,0,(6:02) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 38-B.BOLDEN.,0,,,2015,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,30,OWN,0,,0,,0
2015120612,2015-12-06,1,5,56,NE,PHI,2,10,30,,0,,0,(5:56) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 19-B.LAFELL TO NE 27 FOR -3 YARDS (27-M.JENKINS).,0,,,2015,-3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,30,OWN,0,,0,,0
2015120612,2015-12-06,1,5,17,NE,PHI,3,13,27,,0,,0,(5:17) (SHOTGUN) 12-T.BRADY SACKED AT NE 20 FOR -7 YARDS (98-C.BARWIN).,0,,,2015,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,27,OWN,0,,0,,0
2015120612,2015-12-06,1,4,44,NE,PHI,4,20,20,,0,,0,"(4:44) 6-R.ALLEN PUNTS 46 YARDS TO PHI 34, CENTER-49-J.CARDONA. 43-D.SPROLES TO PHI 43 FOR 9 YARDS (43-N.EBNER).",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015120612,2015-12-06,1,0,51,NE,PHI,1,10,64,,0,,0,(:51) 12-T.BRADY PASS INCOMPLETE SHORT MIDDLE TO 38-B.BOLDEN.,0,,,2015,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,36,OPP,0,,0,,0
2015120612,2015-12-06,1,0,46,NE,PHI,2,10,64,,1,,0,(:46) (SHOTGUN) 12-T.BRADY PASS DEEP RIGHT TO 88-S.CHANDLER PUSHED OB AT PHI 6 FOR 30 YARDS (30-E.REYNOLDS).,0,,,2015,30,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,36,OPP,0,,0,,0
2015120612,2015-12-06,1,0,11,NE,PHI,1,6,94,,0,,0,(:11) 38-B.BOLDEN RIGHT GUARD TO PHI 4 FOR 2 YARDS (91-F.COX).,0,,,2015,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,6,OPP,0,,0,,0
2015120612,2015-12-06,2,15,0,NE,PHI,2,4,96,,1,,0,"(15:00) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 28-J.WHITE FOR 4 YARDS, TOUCHDOWN. NE 12-BRADY 421ST CAREER TD PASS, 3RD MOST ALL-TIME (MARINO, 420).",0,,,2015,4,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,4,OPP,0,,0,,0
